query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1276,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","No Presidential candidate ever came even close to losing an Election who won Michigan, Florida and Ohio. I won all three, by a lot!","{""label"": ""LABEL_1"", ""score"": 0.9994024038314819}"
tweet-sno-1276,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","No Presidential candidate ever came even close to losing an Election who won Pennsylvania, Florida and Ohio. I won all three, by a lot!","{""label"": ""LABEL_1"", ""score"": 0.9993991851806641}"
tweet-sno-1276,"No Presidential candidate ever came even close to losing an Election who won Iowa, Florida and Ohio. I won all three, by a lot!","No Presidential candidate ever came even close to losing an Election who won Wisconsin, Florida and Ohio. I won all three, by a lot!","{""label"": ""LABEL_1"", ""score"": 0.9994088411331177}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!, very disappointed with today's bacon egg McGriddle!! No proper egg and it was still frozen cold!!,"{""label"": ""LABEL_1"", ""score"": 0.9992865920066833}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!, very disappointed with today's bacon egg Egg McMuffin!! No proper egg and it was still frozen cold!!,"{""label"": ""LABEL_1"", ""score"": 0.999285876750946}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!, very disappointed with today's bacon egg Sausage McMuffin!! No proper egg and it was still frozen cold!!,"{""label"": ""LABEL_1"", ""score"": 0.9993305206298828}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,Rep. Nancy Pelosi’s tooth just fell out at his press conference.,"{""label"": ""LABEL_1"", ""score"": 0.9994416832923889}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,Rep. Mitch McConnell’s tooth just fell out at his press conference.,"{""label"": ""LABEL_1"", ""score"": 0.9994524121284485}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,Rep. Alexandria Ocasio-Cortez’s tooth just fell out at his press conference.,"{""label"": ""LABEL_1"", ""score"": 0.9994619488716125}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Bernie Sanders is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{""label"": ""LABEL_1"", ""score"": 0.9994421601295471}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Elizabeth Warren is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{""label"": ""LABEL_1"", ""score"": 0.999437153339386}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Pete Buttigieg is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{""label"": ""LABEL_1"", ""score"": 0.9994493126869202}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,The time Lara Croft caused an avalanche with his saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9993765950202942}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,The time Rick O'Connell caused an avalanche with his saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9993996620178223}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,The time Nathan Drake caused an avalanche with his saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9993836879730225}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,Just for you completist out there. I remembered yesterday that Indiana Jones once beat some villains by jamming on a saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9993820190429688}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,Just for you completist out there. I remembered recently that Indiana Jones once beat some villains by jamming on a saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9993934631347656}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,Just for you completist out there. I remembered a while ago that Indiana Jones once beat some villains by jamming on a saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9993802309036255}"
tweet-sno-1283,We all remember that time Indiana Jones defeated 3 men with a saxophone.,We all remember that time Sherlock Holmes defeated 3 men with a saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9994035959243774}"
tweet-sno-1283,We all remember that time Indiana Jones defeated 3 men with a saxophone.,We all remember that time Jack Sparrow defeated 3 men with a saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9994217157363892}"
tweet-sno-1283,We all remember that time Indiana Jones defeated 3 men with a saxophone.,We all remember that time Lara Croft defeated 3 men with a saxophone.,"{""label"": ""LABEL_1"", ""score"": 0.9994040727615356}"
tweet-sno-1284,"HOLY SHIT. I present to you Harrison Ford as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","HOLY SHIT. I present to you Tom Hanks as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","{""label"": ""LABEL_1"", ""score"": 0.9994737505912781}"
tweet-sno-1284,"HOLY SHIT. I present to you Harrison Ford as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","HOLY SHIT. I present to you Leonardo DiCaprio as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","{""label"": ""LABEL_1"", ""score"": 0.9994788765907288}"
tweet-sno-1284,"HOLY SHIT. I present to you Harrison Ford as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","HOLY SHIT. I present to you Brad Pitt as a bearded Indiana Jones, learning the blues from, then looking straight into camera and using a saxophone TO CAUSE AN AVALANCHE, YOU ARE WELCOME TWITTER","{""label"": ""LABEL_1"", ""score"": 0.9994814991950989}"
tweet-sno-1285,"1/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","2/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","{""label"": ""LABEL_1"", ""score"": 0.9994489550590515}"
tweet-sno-1285,"1/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","3/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","{""label"": ""LABEL_1"", ""score"": 0.999448835849762}"
tweet-sno-1285,"1/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","5/ There will be no update today. At 8:30 am this morning, state police came into my house and took all my hardware and tech. They were serving a warrant on my computer after DOH filed a complaint. They pointed a gun in my face. They pointed guns at my kids..","{""label"": ""LABEL_1"", ""score"": 0.9994485974311829}"
tweet-sno-1286,"Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","NASA engineers asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","{""label"": ""LABEL_1"", ""score"": 0.999466598033905}"
tweet-sno-1286,"Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","mission control team asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","{""label"": ""LABEL_1"", ""score"": 0.9994695782661438}"
tweet-sno-1286,"Lmaoapparently asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","technical team asked Sally Ride, the first woman in space, if ONE HUNDRED tampons would be enough for a week in space and if she needed more 😭😭 they actually didn’t know how many tampons women used.","{""label"": ""LABEL_1"", ""score"": 0.9994717240333557}"
