query_id,query,target,tokens_to_replace,replaced_token
tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Joe Biden tweeted several weeks before the COVID-19 outbreak began that ""We are not prepared for a pandemic.""","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Obama"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Pence"", ""Harris""]
    },
    {
      ""token"": ""Obama"",
      ""replacements"": [""Bush"", ""Clinton"", ""Carter""]
    }
  ]
}"
tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Merriam-Webster updated its definition and usage guidelines of the term ""sexual preference"" to say its use is ""offensive"" after the Oct. 13, 2020, confirmation hearing of Judge Amy Coney Barrett, U.S. President Donald Trump’s pick for the Supreme Court.","[{""token"": ""last month"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""Webster\u2019s Dictionary"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}, {""token"": ""Wayback Machine"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""last month"",
      ""replacements"": [""two months ago"", ""recently"", ""a few weeks back""]
    },
    {
      ""token"": ""Webster’s Dictionary"",
      ""replacements"": [""Oxford English Dictionary"", ""Cambridge Dictionary"", ""American Heritage Dictionary""]
    },
    {
      ""token"": ""Wayback Machine"",
      ""replacements"": [""Google Cache"", ""Internet Archive"", ""archive.today""]
    }
  ]
}"
tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden used racial slurs in referring to Black people during a Senate committee hearing in 1985.,"[{""token"": ""Black Americans"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""Democrats"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""the United States"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Black Americans"",
      ""replacements"": [
        ""Latino Americans"",
        ""Asian Americans"",
        ""Native Americans""
      ]
    },
    {
      ""token"": ""Democrats"",
      ""replacements"": [
        ""Republicans"",
        ""Libertarians"",
        ""Greens""
      ]
    },
    {
      ""token"": ""the United States"",
      ""replacements"": [
        ""Canada"",
        ""Australia"",
        ""the United Kingdom""
      ]
    }
  ]
}"
tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,An AP-distributed photograph shows Senate Majority Leader Mitch McConnell's hands looking bruised and discolored.,"[{""token"": ""Mitch McConnell's"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""AP"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mitch McConnell's"",
      ""replacements"": [
        ""Nancy Pelosi's"",
        ""Chuck Schumer's"",
        ""Lindsey Graham's""
      ]
    },
    {
      ""token"": ""AP"",
      ""replacements"": [
        ""Reuters"",
        ""CNN"",
        ""BBC""
      ]
    }
  ]
}"
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","In October 2020, actress Jane Fonda said the COVID-19 coronavirus pandemic was ""God's gift to the Left.""","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Jane Fonda"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""God's gift to the Left"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Kamala Harris"", ""Bernie Sanders"", ""Elizabeth Warren""]
    },
    {
      ""token"": ""Jane Fonda"",
      ""replacements"": [""Susan Sarandon"", ""Alyssa Milano"", ""Meryl Streep""]
    },
    {
      ""token"": ""God's gift to the Left"",
      ""replacements"": [""a boon for progressives"", ""a blessing for liberals"", ""a windfall for the Left""]
    }
  ]
}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,"In the 2020 presidential election, Democratic candidate Joe Biden's policy on fracking was to ban it outright.","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Kamala Harris"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Bernie Sanders"", ""Elizabeth Warren"", ""Pete Buttigieg""]
    },
    {
      ""token"": ""Kamala Harris"",
      ""replacements"": [""Alexandria Ocasio-Cortez"", ""Cory Booker"", ""Nancy Pelosi""]
    }
  ]
}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""",U.S. presidential candidates John F. Kennedy and Richard Nixon participated in a virtual debate in 1960.,"[{""token"": ""10/13/60"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""first"", ""type"": ""ORDINAL"", ""description"": ""\u201cfirst\u201d, \u201csecond\u201d""}, {""token"": ""two"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""two"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""New York"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""John F. Kennedy"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""3,000 miles"", ""type"": ""QUANTITY"", ""description"": ""Measurements, as of weight or distance ""}, {""token"": ""Los Angeles"", ""type"": ""GPE"", ""description"": ""Countries, cities, states""}, {""token"": ""Richard Nixon"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""10/13/60"",
      ""replacements"": [
        ""09/26/60"",
        ""11/07/60"",
        ""12/09/60""
      ]
    },
    {
      ""token"": ""first"",
      ""replacements"": [
        ""second"",
        ""third"",
        ""fourth""
      ]
    },
    {
      ""token"": ""two"",
      ""replacements"": [
        ""three"",
        ""four"",
        ""five""
      ]
    }
  ]
}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",U.S. second lady Karen Pence did not wear a mask during the vice presidential debate in October 2020.,"[{""token"": ""Karen Pence"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Karen Pence"",
      ""replacements"": [
        ""Mike Pence"",
        ""Ivanka Trump"",
        ""Melania Trump""
      ]
    }
  ]
}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"A large ""TRUMP"" sign, similar to the iconic Hollywood sign, was erected near Los Angeles in October 2020.","[{""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""the 405 Freeway"", ""type"": ""FAC"", ""description"": ""Buildings, airports, highways, bridges, etc.""}, {""token"": ""the Sepulveda Pass"", ""type"": ""LOC"", ""description"": ""Non-GPE locations, mountain ranges, bodies of water""}, {""token"": ""Sky5"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Trump"",
      ""replacements"": [""Biden"", ""Obama"", ""Clinton""]
    },
    {
      ""token"": ""the 405 Freeway"",
      ""replacements"": [""the I-10 Freeway"", ""the I-5 Freeway"", ""the Pacific Coast Highway""]
    },
    {
      ""token"": ""the Sepulveda Pass"",
      ""replacements"": [""the Santa Monica Mountains"", ""the Hollywood Hills"", ""the Malibu Canyon""]
    }
  ]
}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","In a June 2020 interview, U.S. Democratic vice presidential candidate Kamala Harris said of the nationwide anti-police brutality protests: “Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day ... They’re not gonna let up, and they should not.”","[{""token"": ""Democrat"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""VP"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""Americans"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""election day"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""November"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}, {""token"": ""election day"", ""type"": ""DATE"", ""description"": ""Absolute or relative dates or periods""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Democrat"",
      ""replacements"": [""Republican"", ""Libertarian"", ""Green Party""]
    },
    {
      ""token"": ""VP"",
      ""replacements"": [""President"", ""Senator"", ""Governor""]
    },
    {
      ""token"": ""Americans"",
      ""replacements"": [""citizens"", ""protesters"", ""people""]
    }
  ]
}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","In a September 2018 speech, Joe Biden called Donald Trump's supporters ""the dregs of society.""","[{""token"": ""Joe Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Trump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Joe Biden"",
      ""replacements"": [""Barack Obama"", ""Hillary Clinton"", ""Kamala Harris""]
    },
    {
      ""token"": ""Trump"",
      ""replacements"": [""George Bush"", ""Ronald Reagan"", ""Donald Trump""]
    },
    {
      ""token"": ""Biden"",
      ""replacements"": [""Obama"", ""Clinton"", ""Harris""]
    }
  ]
}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"U.S. Democratic presidential candidate Joe Biden said that Americans were able to stay home during the COVID-19 pandemic because ""some Black woman was able to stack the grocery shelf.""","[{""token"": ""Biden"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Some Black Woman\u2019 Who Stocked Grocery Shelves"", ""type"": ""WORK_OF_ART"", ""description"": ""Titles of books, songs, etc. ""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Biden"",
      ""replacements"": [""Trump"", ""Harris"", ""Sanders""]
    },
    {
      ""token"": ""Some Black Woman’ Who Stocked Grocery Shelves"",
      ""replacements"": [""a Black man who stocked grocery shelves"", ""an essential worker who stocked grocery shelves"", ""a grocery store employee who ensured shelves were stocked""]
    }
  ]
}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Hillary Clinton illegally donated $700,000 to the political campaign of the wife of the FBI director who was supervising the investigation into her use of a private email server.","[{""token"": ""Andy McCabe"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""700,000"", ""type"": ""MONEY"", ""description"": ""Monetary values, including unit""}, {""token"": ""Crooked Hillary Clinton"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Hillary"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""FBI"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""McCabe"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""FBI"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Andy McCabe"",
      ""replacements"": [
        ""Peter Strzok"",
        ""James Comey"",
        ""Andrew Weissmann""
      ]
    },
    {
      ""token"": ""700,000"",
      ""replacements"": [
        ""500,000"",
        ""1,000,000"",
        ""1.2 million""
      ]
    },
    {
      ""token"": ""Crooked Hillary Clinton"",
      ""replacements"": [
        ""Dishonest Hillary Clinton"",
        ""Corrupt Hillary Clinton"",
        ""Hillary Rodham Clinton""
      ]
    }
  ]
}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"[{""token"": ""BTS"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""TikTok"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""ProudBoys"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""BTS"",
      ""replacements"": [""Blackpink"", ""EXO"", ""Twice""]
    },
    {
      ""token"": ""TikTok"",
      ""replacements"": [""Instagram"", ""Snapchat"", ""YouTube""]
    },
    {
      ""token"": ""ProudBoys"",
      ""replacements"": [""PatriotPrayer"", ""ThreePercenters"", ""OathKeepers""]
    }
  ]
}"
tweet-sno-1395,".and I are joining thousands of gay men on social media to reclaim #ProudBoys from white supremacists and bigoted neo-nazis. Let’s replace the hashtag with images of love, positivity, and true PRIDE! Your two favorite #ProudBoys are here standing by, ready to VOTE! 🏳️‍🌈🗳",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"[{""token"": ""thousands"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""ProudBoys"", ""type"": ""NORP"", ""description"": ""Nationalities or religious or political groups""}, {""token"": ""two"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""thousands"",
      ""type"": ""CARDINAL"",
      ""replacements"": [""hundreds"", ""many"", ""a large number of""]
    },
    {
      ""token"": ""ProudBoys"",
      ""type"": ""NORP"",
      ""replacements"": [""alt-right"", ""neo-Nazis"", ""extremist groups""]
    },
    {
      ""token"": ""two"",
      ""type"": ""CARDINAL"",
      ""replacements"": [""several"", ""a couple of"", ""a few""]
    }
  ]
}"
tweet-sno-1398,This reporter just exposed Kayleigh McEnany for lying about Amy Coney Barrett being a Rhodes Scholar. Barrett attended Rhodes College.,Judge Amy Coney Barrett is a Rhodes Scholar.,"[{""token"": ""Kayleigh McEnany"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Amy Coney Barrett"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Rhodes Scholar"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Barrett"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Rhodes College"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Kayleigh McEnany"",
      ""replacements"": [""Sarah Huckabee Sanders"", ""Jen Psaki"", ""Sean Spicer""]
    },
    {
      ""token"": ""Amy Coney Barrett"",
      ""replacements"": [""Brett Kavanaugh"", ""Neil Gorsuch"", ""Clarence Thomas""]
    },
    {
      ""token"": ""Rhodes Scholar"",
      ""replacements"": [""Fulbright Scholar"", ""Marshall Scholar"", ""Truman Scholar""]
    }
  ]
}"
tweet-sno-1399,"New ininterview Q: Do you condemn Antifa? BIDEN: Yes, I do — violence, no matter who it is.","As of Sept. 29, 2020, Joe Biden had not condemned antifa.","[{""token"": ""Antifa"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""BIDEN"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Antifa"",
      ""replacements"": [""the Proud Boys"", ""QAnon"", ""Black Lives Matter""]
    },
    {
      ""token"": ""BIDEN"",
      ""replacements"": [""Trump"", ""Harris"", ""Pelosi""]
    }
  ]
}"
tweet-sno-1400,Only three things happened tonight: 1. #DonaldTrump refused to condemn white supremacy. 2. The #POTUS refused to condemn white supremacy. 3. The #CommanderInChief REFUSED to condemn white supremacy on the GLOBAL STAGE. NOW LOOK AT WHAT IS HAPPENING ONLINE. THIS IS NOT OKAY.,"During the Sept. 29, 2020, presidential debate, U.S. President Donald Trump ""refused"" to condemn white supremacists.","[{""token"": ""three"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""tonight"", ""type"": ""TIME"", ""description"": ""Times smaller than a day""}, {""token"": ""1"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""DonaldTrump"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""2"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}, {""token"": ""#POTUS"", ""type"": ""ORG"", ""description"": ""Companies, agencies, institutions, etc.""}, {""token"": ""3"", ""type"": ""CARDINAL"", ""description"": ""Numerals that do not fall under another type""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""three"",
      ""replacements"": [""four"", ""five"", ""six""]
    },
    {
      ""token"": ""tonight"",
      ""replacements"": [""today"", ""this evening"", ""just now""]
    },
    {
      ""token"": ""1"",
      ""replacements"": [""firstly"", ""initially"", ""primarily""]
    }
  ]
}"
tweet-sno-1401,"Wow, nobody realized how far Mini Mike Bloomberg went in bribing ex-prisoners to go out and vote for Sleepy Joe. He is desperate to get back into the good graces of the people who not only badly beat him, but made him look like a total fool. Now he’s committed a serious crime!",Billionaire and former presidential candidate Michael Bloomberg raised more than $16 million to pay the fines and restitution of convicted felons in Florida so that they are able to register to vote ahead of the 2020 general election.,"[{""token"": ""Mini Mike Bloomberg"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}, {""token"": ""Sleepy Joe"", ""type"": ""PERSON"", ""description"": ""People, including fictional""}]","{
  ""replaceable_entities"": [
    {
      ""token"": ""Mini Mike Bloomberg"",
      ""replacements"": [
        ""Tiny Tim Scott"",
        ""Little Larry Page"",
        ""Petite Pete Buttigieg""
      ]
    },
    {
      ""token"": ""Sleepy Joe"",
      ""replacements"": [
        ""Dozy Donald"",
        ""Drowsy Doug"",
        ""Lazy Larry""
      ]
    }
  ]
}"
