query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~25% of tests are false negatives 4) You could become infected literally 1 second after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994237422943115}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~25% of tests are false negatives 4) You could become infected literally 2 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994243383407593}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~25% of tests are false negatives 5) You could become infected literally 0.5 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994257688522339}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~25% of tests are false negatives 5) You could become infected literally 1 second after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.999423623085022}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~25% of tests are false negatives 5) You could become infected literally 2 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994244575500488}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 2) You could become infected literally 0.5 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994296431541443}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 2) You could become infected literally 1 second after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994284510612488}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 2) You could become infected literally 2 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.999428927898407}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~40% of tests are false negatives 4) You could become infected literally 0.5 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.999426007270813}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~40% of tests are false negatives 4) You could become infected literally 1 second after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994237422943115}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~40% of tests are false negatives 4) You could become infected literally 2 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994243383407593}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~50% of tests are false negatives 5) You could become infected literally 0.5 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994266033172607}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~50% of tests are false negatives 5) You could become infected literally 1 second after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994240999221802}"
tweet-sno-1252,"YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~20% of tests are false negatives 3) You could become infected literally 0.1 seconds after your swab Sincerely, An increasingly desperate ER doctor","YOU CANNOT be “cleared” for a gathering by a negative COVID test 1) Might be too early in course to detect virus 2) ~50% of tests are false negatives 5) You could become infected literally 2 seconds after your swab Sincerely, An increasingly desperate ER doctor","{""label"": ""LABEL_1"", ""score"": 0.9994248151779175}"
tweet-sno-1253,"My family & I went tolast night. Great food. I used an old photo since we didn't take one last night. I'm glad this tweet has generated so much attention. I hope people support Gino and his team at. Small business is hurting, & they need our support","My family & I went tolast night. Great food. I used an old photo since we didn't take yesterday evening. I'm glad this tweet has generated so much attention. I hope people support Maria and his team at. Small business is hurting, & they need our support","{""label"": ""LABEL_1"", ""score"": 0.9994907379150391}"
tweet-sno-1253,"My family & I went tolast night. Great food. I used an old photo since we didn't take one last night. I'm glad this tweet has generated so much attention. I hope people support Gino and his team at. Small business is hurting, & they need our support","My family & I went tolast night. Great food. I used an old photo since we didn't take yesterday evening. I'm glad this tweet has generated so much attention. I hope people support John and his team at. Small business is hurting, & they need our support","{""label"": ""LABEL_1"", ""score"": 0.9994916915893555}"
tweet-sno-1253,"My family & I went tolast night. Great food. I used an old photo since we didn't take one last night. I'm glad this tweet has generated so much attention. I hope people support Gino and his team at. Small business is hurting, & they need our support","My family & I went tolast night. Great food. I used an old photo since we didn't take yesterday evening. I'm glad this tweet has generated so much attention. I hope people support Lucia and his team at. Small business is hurting, & they need our support","{""label"": ""LABEL_1"", ""score"": 0.9994890689849854}"
