iclaim_id	iclaim
2,867,605	Is the below true? When more than 90,000 Pakistani soldiers were in Indian custody and more than 3,000 of their military officers were in our custody...Pakistan's army had surrendered. The Indian army had annexed Sindh's Tharparkar district to India and it was declared a new district of Gujarat and the tricolour flag was hoisted on the Muzaffarabad Parliament. When Zulfikar Ali Bhutto came to Shimla to negotiate with Indira Gandhi, he also brought his daughter Benazir Bhutto along with him. Zulfikar Ali Bhutto was teaching politics to his daughter. Indira Gandhi put a condition before Zulfikar Ali Bhutto, if you want your 93000 soldiers back then you give us Kashmir. Zulfikar Ali Bhutto told Indira Gandhi that we will not give you Kashmir. I will not sign anything, you keep these 93000 soldiers with yourself. Indira Gandhi had not even dreamed that Zulfikar Ali Bhutto was a bigger player than her. He knew how to win the war lost on the borders on the table. Indira Gandhi's condition had become such that if someone goes to fast and then Namaz falls on her neck. Pupul Jayakar and Kuldeep Nayyar both have written in their book that Indira Gandhi missed that opportunity and she and her advisors did not have any diplomatic knowledge about how to handle the situation. Under the Geneva Convention, if a country captures a prisoner of war, then it has to take full care of his dignity. Zulfikar Ali Bhutto told his daughter Benazir Bhutto in the hotel in the evening that India's back has been broken in this war. We fought bravely even though we caused a severe blow to India's economy. India has already borne the burden of Bangladeshi refugees. Now how will India accommodate 93000 Pakistani soldiers and if India wants to accommodate 93000 Pakistani soldiers, then accommodate them. And what will we do by taking back those cowardly soldiers? I have made Indira Gandhi's condition like a mole in a snake's neck. And in the end, Indira Gandhi's condition became such that someone eats shoes and also onions. Indira Gandhi also gave Kashmir to Pakistan, returned 93,000 soldiers and left 56 of her soldiers to die in Pakistani jails. And after 8 months, in the desire of Nobel Prize, Tharparkar district included in Gujarat state of India was returned to Pakistan even though 98% of the population of Tharparkar at that time was Hindu. After the Shimla Agreement, the then Army Chief had said in the book he wrote after retirement that we won this war on the battlefield but the politicians at the table defeated India. And that politician was Indira Gandhi.
2,867,956	Even right now there coning me on WhatsApp that I first 100000 for registration fee . What should I do
2,868,116	Dear friends Legal advice Please restrict the interactions in the group to a personal level. Group chats are not protected under law and from tomorrow any message is a primary document admissable in courts with due process. Therefore every comment is a document in the hands of every memberbof the group. IMHO groups must remain confined to specific personal interactions relevant to the group members at large or socially and politically correct forwards. With the coming into force of the new criminal laws tomorrow, the scenarios of digital communications are set to change significantly. Regards. Rinky(Taranjit) Hundal. Adv. Punjab and Haryana High Court. Please consider this seriously.
2,868,612	Mr Ambanies ad on investment is true?
2,868,877	Why did Jawaharlal Nehru have so many affairs? Nehru's numerous affairs are well known. Many don't know that the person whose birthday is credited as a Children's Day abandoned his love child. It started this way: The opposition to the Congress the Hindu Mahasabha wanted an appointment with Nehru but Nehru treated them with disdain. So knowing Nehru's weakness for beauty they requested Nehru to meet a 28 year old sadhvi Shraddhamata whom Nehru instantly agreed to meet. Although this meeting with Nehru was supposed to be scheduled for 15 mins only, Shraddhamata managed to extend the meeting for 3 hours. Soon Nehru started meeting Shraddhamata more and more often, they had an affair and one day Shraddhamata came at his doorstep with their baby. A furious Nehru had nothing to do with the child, so Shraddhamata had no other option but to send the child to a convent (reference- M.O Mathai, Secretary to Nehru for 15 years book Reminiscences of the Nehru Era). History goes that he was married to Kamla Nehru early against his wishes and hence had numerous affairs in later life most famously with Edwina, Padmaja Naidu and Shraddhamata (1 illegitimate child which he abandoned)- reference M.O Mathai- Reminiscences of the Nehru Era). Nehru had syphilis in his last years of life.
2,870,047	"Is this information correct? I never knew that in the early days, black slaves could only play the piano with black keys and not white keys, and I didn't know that Amazing Grace was composed with black keys...Today's sharing~ Inside Carnegie Hall, gospel singer Wintley Phipps delivers perhaps the most moving ""Amazing Grace"" ever recorded"". He said: ""Many people don't realize that almost all black spirituals are written on the black notes of the piano because slaves were not allowed to use the white keys. Perhaps the most famous of this slave work is by John Newton. Produced and wrote ""Amazing Grace"". After sharing the famous history of the song, Mr. Phipps delivers an exciting performance making the audience stand up and applaud...!! WATCH TO THE END, PLEASE."
2,871,600	Vivekananda was the theoretician of Opportunism: --------------------------------------------- Vivekananda's original name was Narendranath Dutta. After becoming a monk, he was called 'Vivishananda, Sachidananda'. Before going to America, Khetri Maharaja gave the name 'Vivekananda'.
2,871,904	*There is stunned silence in the INDI camp after CBI arrested Dr Ehsaan Ul Haq, Principal of Oasis School and Vice Principal Imtiaz Alam from Hazaribagh, in the NEET UG paper leak case. They were the masterminds as they were the NEET City co-ordinators and handling distribution of NEET question papers.* Update: *CBI arrests Jamaluddin Ansari, Prabhat Khabar journalist, on NEET-UG paper leak.* *Looks like we are seeing a pattern here.* *What is more important for the Opposition? Vote Bank or cleaning up the NEET mess and securing students’ futures? They proved again they do only Vote bank politics.* The agencies are on the job. Criminals, who were hoping to make a kill, if I.N.D.I Alliance came to power, are now in hiding. But none will be spared. Also Fantastic News! The NTA announces that UGC-NET, NCET, and Joint CSIR-UGC NET tests will be in Computer Based Test (CBT) mode. No printed question papers, no grading answers manually. This is great for honest students! The tutorial mafia and their political masters are screwed. This should be the norm for all exams moving forward.
2,872,518	*Rs 22000 crore Scholarship Scam*: Anything *unimaginable is possible under UPA (INDI alliance)* As many as *22 children studying in Madrasas were fathered by one person and ALL of them studied together in class 9th*. Modi Govt's order for CBI investigation on this has created uproar in the opposition. Those who call others thieves must watch this. *That is why ED, CBI and Modi ji are being opposed. 🙋🏼‍♂️*
2,872,993	*There is stunned silence in the INDI camp after CBI arrested Dr Ehsaan Ul Haq, Principal of Oasis School and Vice Principal Imtiaz Alam from Hazaribagh, in the NEET UG paper leak case. They were the masterminds as they were the NEET City co-ordinators and handling distribution of NEET question papers.* Update: *CBI arrests Jamaluddin Ansari, Prabhat Khabar journalist, on NEET-UG paper leak.* *Looks like we are seeing a pattern here.* *What is more important for the Opposition? Vote Bank or cleaning up the NEET mess and securing students’ futures? They proved again they do only Vote bank politics.* The agencies are on the job. Criminals, who were hoping to make a kill, if I.N.D.I Alliance came to power, are now in hiding. But none will be spared. *Fantastic News!* The NTA announces that UGC-NET, NCET and Joint CSIR-UGC NET tests will be a Computer Based Test (CBT) mode. No printed question papers, no manual grading if answers sheets. This is great for honest students! The tutorial mafia and their political masters have been put to their places. Moving forward, this should be the norm for all exams..!!!
2,873,945	Major Anuj Sood's family was denied benefits by Maharashtra Govt.
2,876,328	Major Anuj Sood had been residing in Pune with his family since 2005. He was martyred on May 2, 2020, while fighting terrorists in Handwara, Kupwara district of Jammu and Kashmir. Major Sood was only 30 years old when he sacrificed his life for the country. He was posthumously awarded the Shaurya Chakra for his bravery. Sadly, the benefits and allowances given to the families of martyred soldiers were denied to Major Sood's wife by the state government, citing that although they had lived in Maharashtra for over 15 years, they were originally from another state. In response to this injustice, Major Sood’s wife approached the Bombay High Court. A few months ago, during a hearing, the court expressed dissatisfaction with the government's policy and suggested that the government should view this case positively as a special matter. However, the Shinde government continued to delay, citing policy decisions. Frustrated, the court finally told the Chief Minister directly that if he was unable to make a decision, he should state this in an affidavit, and the court would then take appropriate action. The court, comprising Justice Girish Kulkarni and Justice Firdaus Pooniwala, reprimanded the government, stating that the attitude of delaying rightful claims of the family of a soldier who sacrificed his life for the country was unacceptable. Eventually, after significant pressure and stern remarks from the court, Chief Minister Eknath Shinde approved the matter as a special case. Yesterday, the same Chief Minister sanctioned a prize of 11 crores rupees for Team India's players in one go. The question of whether all these players were originally from Maharashtra did not arise. It's disturbing to see a government that makes the family of a martyred soldier approach the court for their rightful entitlements, while generously disbursing crores from the state treasury to already wealthy cricketers without hesitation.
