query_id,original_claim,edited_claim,verifier_scores
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),"{'label': 'LABEL_1', 'score': 0.9992509484291077}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),"{'label': 'LABEL_1', 'score': 0.9992509484291077}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),"{'label': 'LABEL_1', 'score': 0.9992509484291077}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),NEW YORKERS: Today I learned the design for these radiators came about during the Russian flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),"{'label': 'LABEL_1', 'score': 0.9992438554763794}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),NEW YORKERS: Today I learned the design for these radiators came about during the French flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),"{'label': 'LABEL_1', 'score': 0.9992382526397705}"
tweet-sno-1277,NEW YORKERS: Today I learned the design for these radiators came about during the Spanish flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),NEW YORKERS: Today I learned the design for these radiators came about during the Italian flu pandemic of 1918. Engineers wanted to keep an apartment warm while ventilating the space from airborne illnesses because THEY WERE MEANT TO BE KEPT ON WITH THE WINDOWS FULLY OPEN (!!!!),"{'label': 'LABEL_1', 'score': 0.9992464780807495}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!, very disappointed with today's bacon egg Big Breakfast!! No proper egg and it was still frozen cold!!,"{'label': 'LABEL_1', 'score': 0.9952995777130127}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!, very disappointed with today's bacon egg Sausage Biscuit!! No proper egg and it was still frozen cold!!,"{'label': 'LABEL_1', 'score': 0.9920985698699951}"
tweet-sno-1278, very disappointed with today's bacon egg Mc Muffin!! No proper egg and it was still frozen cold!!, very disappointed with today's bacon egg Country Fried Steak Biscuit!! No proper egg and it was still frozen cold!!,"{'label': 'LABEL_1', 'score': 0.9798873662948608}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,Rep. Ted Cruz’s tooth just fell out at his press conference.,"{'label': 'LABEL_1', 'score': 0.9992461204528809}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,Rep. Nancy Pelosi’s tooth just fell out at his press conference.,"{'label': 'LABEL_1', 'score': 0.9992037415504456}"
tweet-sno-1279,Rep. Louie Gohmert’s tooth just fell out at his press conference.,Rep. Mitch McConnell’s tooth just fell out at his press conference.,"{'label': 'LABEL_1', 'score': 0.9992585778236389}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Nancy Pelosi is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993715882301331}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Mike Pence is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993748068809509}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Elizabeth Warren is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993700385093689}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Michelle, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993922710418701}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Jill, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993951320648193}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Bill, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993922710418701}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Joe Biden is asked about his disagreements with Cory Booker on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9994159936904907}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Joe Biden is asked about his disagreements with Pete Buttigieg on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9994308352470398}"
tweet-sno-1280,"Joe Biden is asked about his disagreements with Kamala Harris on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","Joe Biden is asked about his disagreements with Tulsi Gabbard on certain issues: ""Like I told Barack, if I reach something where there's a fundamental disagreement we have based on a moral principle, I'll develop some disease and say I have to resign.""","{'label': 'LABEL_1', 'score': 0.9993962049484253}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,The time Lara Croft caused an avalanche with his saxophone.,"{'label': 'LABEL_1', 'score': 0.9985548853874207}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,The time Tintin caused an avalanche with his saxophone.,"{'label': 'LABEL_1', 'score': 0.9981520771980286}"
tweet-sno-1281,The time Indiana Jones caused an avalanche with his saxophone.,The time Allan Quatermain caused an avalanche with his saxophone.,"{'label': 'LABEL_1', 'score': 0.9986616373062134}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,Just for you completist out there. I remembered yesterday that Indiana Jones once beat some villains by jamming on a saxophone.,"{'label': 'LABEL_1', 'score': 0.9991632699966431}"
tweet-sno-1282,Just for you completist out there. I remembered today that Indiana Jones once beat some villains by jamming on a saxophone.,Just for you completist out there. I remembered last week that Indiana Jones once beat some villains by jamming on a saxophone.,"{'label': 'LABEL_1', 'score': 0.999184787273407}"
