,query_id,query,target,tokens_to_replace,min_replacement_response,new_sentences
164,tweet-sno-1377,"The whole “she wore clothes in a magazine, let’s pretend they’re hers” gimmick is the classic Republican strategy of “let’s willfully act stupid, and if the public doesn’t take our performative stupidity seriously then we’ll claim bias.” GOP, get yourselves together. It’s sad.","U.S. Rep. Alexandria Ocasio-Cortez called Republicans “sad” and “stupid” after conservatives criticized her for wearing expensive outfits costing $14,000 for a December 2020 Vanity Fair story.","[{'token': 'Republican', 'type': 'NORP', 'description': 'Nationalities or religious or political groups'}, {'token': 'GOP', 'type': 'ORG', 'description': 'Companies, agencies, institutions, etc.'}]","{
""replaceable_entities"": [
{
""token"": ""Republican"",
""replacements"": [""Democrat"", ""Libertarian"", ""Conservative""]
}
]
}","[{""sentence"": ""The whole \u201cshe wore clothes in a magazine, let\u2019s pretend they\u2019re hers\u201d gimmick is the classic Democrat strategy of \u201clet\u2019s willfully act stupid, and if the public doesn\u2019t take our performative stupidity seriously then we\u2019ll claim bias.\u201d GOP, get yourselves together. It\u2019s sad."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994828701019287}]}, {""sentence"": ""The whole \u201cshe wore clothes in a magazine, let\u2019s pretend they\u2019re hers\u201d gimmick is the classic Libertarian strategy of \u201clet\u2019s willfully act stupid, and if the public doesn\u2019t take our performative stupidity seriously then we\u2019ll claim bias.\u201d GOP, get yourselves together. It\u2019s sad."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994805455207825}]}, {""sentence"": ""The whole \u201cshe wore clothes in a magazine, let\u2019s pretend they\u2019re hers\u201d gimmick is the classic Conservative strategy of \u201clet\u2019s willfully act stupid, and if the public doesn\u2019t take our performative stupidity seriously then we\u2019ll claim bias.\u201d GOP, get yourselves together. It\u2019s sad."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994847774505615}]}]"
165,tweet-sno-1378,Trump is calling for the assassination of his political opponent.,"In a speech on Oct. 27, 2020, U.S. President Donald Trump called for the assassination of Joe Biden.","[{'token': 'Trump', 'type': 'PERSON', 'description': 'People, including fictional'}]","{
""replaceable_entities"": [
{
""token"": ""Trump"",
""replacements"": [""Obama"", ""Clinton"", ""Bush""]
}
]
}","[{""sentence"": ""Obama is calling for the assassination of his political opponent."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9991611242294312}]}, {""sentence"": ""Clinton is calling for the assassination of his political opponent."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9991631507873535}]}, {""sentence"": ""Bush is calling for the assassination of his political opponent."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9991866946220398}]}]"
166,tweet-sno-1379,Joe Biden brags about having “the most extensive and inclusive voter fraud organization in the history of American politics”,"In October 2020, Joe Biden admitted to perpetrating voter fraud.","[{'token': 'Joe Biden', 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': 'American', 'type': 'NORP', 'description': 'Nationalities or religious or political groups'}]","{
""replaceable_entities"": [
{
""token"": ""Joe Biden"",
""replacements"": [""Barack Obama"", ""Donald Trump"", ""Hillary Clinton""]
}
]
}","[{""sentence"": ""Barack Obama brags about having \u201cthe most extensive and inclusive voter fraud organization in the history of American politics\u201d"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993419051170349}]}, {""sentence"": ""Donald Trump brags about having \u201cthe most extensive and inclusive voter fraud organization in the history of American politics\u201d"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.999345600605011}]}, {""sentence"": ""Hillary Clinton brags about having \u201cthe most extensive and inclusive voter fraud organization in the history of American politics\u201d"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9992621541023254}]}]"
167,tweet-sno-1380,"We are not prepared for a pandemic. Trump has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores.","Joe Biden tweeted several weeks before the COVID-19 outbreak began that ""We are not prepared for a pandemic.""","[{'token': 'Trump', 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': 'Obama', 'type': 'PERSON', 'description': 'People, including fictional'}]","{
""replaceable_entities"": [
{
""token"": ""Trump"",
""replacements"": [""Clinton"", ""Bush"", ""Reagan""]
}
]
}","[{""sentence"": ""We are not prepared for a pandemic. Clinton has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993465542793274}]}, {""sentence"": ""We are not prepared for a pandemic. Bush has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993337988853455}]}, {""sentence"": ""We are not prepared for a pandemic. Reagan has rolled back progress President Obama and I made to strengthen global health security. We need leadership that builds public trust, focuses on real threats, and mobilizes the world to stop outbreaks before they reach our shores."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993472695350647}]}]"
168,tweet-sno-1381,"As recently as last month, Webster’s Dictionary included a definition of “preference” as “orientation” or “sexual preference.” TODAY they changed it and added the word “offensive."" Insane – I just checked through Wayback Machine and it’s real. (via&)","Merriam-Webster updated its definition and usage guidelines of the term ""sexual preference"" to say its use is ""offensive"" after the Oct. 13, 2020, confirmation hearing of Judge Amy Coney Barrett, U.S. President Donald Trump’s pick for the Supreme Court.","[{'token': 'last month', 'type': 'DATE', 'description': 'Absolute or relative dates or periods'}, {'token': 'Webster’s Dictionary', 'type': 'WORK_OF_ART', 'description': 'Titles of books, songs, etc. '}, {'token': 'Wayback Machine', 'type': 'WORK_OF_ART', 'description': 'Titles of books, songs, etc. '}]","{
""replaceable_entities"": [
{
""token"": ""last month"",
""replacements"": [""yesterday"", ""a week ago"", ""earlier this year""]
}
]
}","[{""sentence"": ""As recently as yesterday, Webster\u2019s Dictionary included a definition of \u201cpreference\u201d as \u201corientation\u201d or \u201csexual preference.\u201d TODAY they changed it and added the word \u201coffensive.\"" Insane \u2013 I just checked through Wayback Machine and it\u2019s real. (via&)"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994706511497498}]}, {""sentence"": ""As recently as a week ago, Webster\u2019s Dictionary included a definition of \u201cpreference\u201d as \u201corientation\u201d or \u201csexual preference.\u201d TODAY they changed it and added the word \u201coffensive.\"" Insane \u2013 I just checked through Wayback Machine and it\u2019s real. (via&)"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994643330574036}]}, {""sentence"": ""As recently as earlier this year, Webster\u2019s Dictionary included a definition of \u201cpreference\u201d as \u201corientation\u201d or \u201csexual preference.\u201d TODAY they changed it and added the word \u201coffensive.\"" Insane \u2013 I just checked through Wayback Machine and it\u2019s real. (via&)"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994614720344543}]}]"
169,tweet-sno-1382,"Well where was the dignity and respect of Black Americans or in your words""Niggers"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!",Joe Biden used racial slurs in referring to Black people during a Senate committee hearing in 1985.,"[{'token': 'Black Americans', 'type': 'NORP', 'description': 'Nationalities or religious or political groups'}, {'token': 'Democrats', 'type': 'NORP', 'description': 'Nationalities or religious or political groups'}, {'token': 'the United States', 'type': 'GPE', 'description': 'Countries, cities, states'}]","{
""replaceable_entities"": [
{
""token"": ""Black Americans"",
""replacements"": [""African Americans"", ""Latinx individuals"", ""Asian Americans""]
}
]
}","[{""sentence"": ""Well where was the dignity and respect of African Americans or in your words\""Niggers\"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9990357160568237}]}, {""sentence"": ""Well where was the dignity and respect of Latinx individuals or in your words\""Niggers\"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9989787340164185}]}, {""sentence"": ""Well where was the dignity and respect of Asian Americans or in your words\""Niggers\"" when you made this statement? Democrats this is YOUR nominee for President of the United States andendorsed this scoundrel! Explain this please!"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9989264607429504}]}]"
170,tweet-sno-1383,Uhhhhh look at this picture of Mitch McConnell's hands thatfound on AP,An AP-distributed photograph shows Senate Majority Leader Mitch McConnell's hands looking bruised and discolored.,"[{'token': ""Mitch McConnell's"", 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': 'AP', 'type': 'ORG', 'description': 'Companies, agencies, institutions, etc.'}]","{
""replaceable_entities"": [
{
""token"": ""Mitch McConnell's"",
""replacements"": [""Nancy Pelosi's"", ""Ted Cruz's"", ""Chuck Schumer's""]
}
]
}","[{""sentence"": ""Uhhhhh look at this picture of Nancy Pelosi's hands thatfound on AP"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9990643858909607}]}, {""sentence"": ""Uhhhhh look at this picture of Ted Cruz's hands thatfound on AP"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9990715980529785}]}, {""sentence"": ""Uhhhhh look at this picture of Chuck Schumer's hands thatfound on AP"", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.999123752117157}]}]"
171,tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","In October 2020, actress Jane Fonda said the COVID-19 coronavirus pandemic was ""God's gift to the Left.""","[{'token': 'Joe Biden', 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': 'Jane Fonda', 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': ""God's gift to the Left"", 'type': 'WORK_OF_ART', 'description': 'Titles of books, songs, etc. '}]","{
""replaceable_entities"": [
{
""token"": ""Joe Biden"",
""replacements"": [""Kamala Harris"", ""Barack Obama"", ""Nancy Pelosi""]
}
]
}","[{""sentence"": ""Kamala Harris surrogate Jane Fonda calls coronavirus \""God's gift to the Left.\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.999471127986908}]}, {""sentence"": ""Barack Obama surrogate Jane Fonda calls coronavirus \""God's gift to the Left.\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994978904724121}]}, {""sentence"": ""Nancy Pelosi surrogate Jane Fonda calls coronavirus \""God's gift to the Left.\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9994749426841736}]}]"
172,tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,"In the 2020 presidential election, Democratic candidate Joe Biden's policy on fracking was to ban it outright.","[{'token': 'Joe Biden', 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': 'Kamala Harris', 'type': 'PERSON', 'description': 'People, including fictional'}]","{
""replaceable_entities"": [
{
""token"": ""Joe Biden"",
""replacements"": [""Barack Obama"", ""Hillary Clinton"", ""Bernie Sanders""]
}
]
}","[{""sentence"": ""Barack Obama and Kamala Harris BOTH want to BAN FRACKING."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993923902511597}]}, {""sentence"": ""Hillary Clinton and Kamala Harris BOTH want to BAN FRACKING."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993746876716614}]}, {""sentence"": ""Bernie Sanders and Kamala Harris BOTH want to BAN FRACKING."", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.999344527721405}]}]"
173,tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""",U.S. presidential candidates John F. Kennedy and Richard Nixon participated in a virtual debate in 1960.,"[{'token': '10/13/60', 'type': 'CARDINAL', 'description': 'Numerals that do not fall under another type'}, {'token': 'first', 'type': 'ORDINAL', 'description': '“first”, “second”'}, {'token': 'two', 'type': 'CARDINAL', 'description': 'Numerals that do not fall under another type'}, {'token': 'two', 'type': 'CARDINAL', 'description': 'Numerals that do not fall under another type'}, {'token': 'New York', 'type': 'GPE', 'description': 'Countries, cities, states'}, {'token': 'John F. Kennedy', 'type': 'PERSON', 'description': 'People, including fictional'}, {'token': '3,000 miles', 'type': 'QUANTITY', 'description': 'Measurements, as of weight or distance '}, {'token': 'Los Angeles', 'type': 'GPE', 'description': 'Countries, cities, states'}, {'token': 'Richard Nixon', 'type': 'PERSON', 'description': 'People, including fictional'}]","{
""replaceable_entities"": [
{
""token"": ""John F. Kennedy"",
""replacements"": [""Barack Obama"", ""Ronald Reagan"", ""Jimmy Carter""]
},
{
""token"": ""Richard Nixon"",
""replacements"": [""Gerald Ford"", ""Lyndon B. Johnson"", ""Dwight D. Eisenhower""]
},
{
""token"": ""New York"",
""replacements"": [""Chicago"", ""Los Angeles"", ""Houston""]
},
{
""token"": ""Los Angeles"",
""replacements"": [""San Francisco"", ""Seattle"", ""Denver""]
}
]
}","[{""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026Barack Obama separated by 3,000 miles in a Los Angeles studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993681311607361}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026Ronald Reagan separated by 3,000 miles in a Los Angeles studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993017911911011}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026Jimmy Carter separated by 3,000 miles in a Los Angeles studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993027448654175}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026John F. Kennedy separated by 3,000 miles in a Los Angeles studio\u2026Gerald Ford. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9992609620094299}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026John F. Kennedy separated by 3,000 miles in a Los Angeles studio\u2026Lyndon B. Johnson. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9992836117744446}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026John F. Kennedy separated by 3,000 miles in a Los Angeles studio\u2026Dwight D. Eisenhower. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9992932081222534}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In Chicago\u2026John F. Kennedy separated by 3,000 miles in a Los Angeles studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993046522140503}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In Los Angeles\u2026John F. Kennedy separated by 3,000 miles in a Los Angeles studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993614554405212}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In Houston\u2026John F. Kennedy separated by 3,000 miles in a Los Angeles studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.999313473701477}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026John F. Kennedy separated by 3,000 miles in a San Francisco studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9992924928665161}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026John F. Kennedy separated by 3,000 miles in a Seattle studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993190765380859}]}, {""sentence"": ""10/13/60: \""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York\u2026John F. Kennedy separated by 3,000 miles in a Denver studio\u2026Richard Nixon. Now joined for tonight's discussion by network of electronic facilities\u2026\"""", ""verifier_score"": [{""label"": ""LABEL_1"", ""score"": 0.9993139505386353}]}]"
