query_id,query,target,baseline_tokens_to_misspell,worstcase_tokens_to_misspell,replaced_token
tweet-sno-1385,"Joe Biden surrogate Jane Fonda calls coronavirus ""God's gift to the Left.""","In October 2020, actress Jane Fonda said the COVID-19 coronavirus pandemic was ""God's gift to the Left.""","[""calls""]","[""coronavirus"", ""surrogate"", ""calls""]","{
  ""typo_tokens"": [
    {
      ""token"": ""calls"",
      ""typos"": [""callz"", ""callz'"", ""calz"", ""c@lls"", ""calls'"", ""callz"", ""callz"", ""called"", ""callin'"", ""callin""]
    }
  ]
}"
tweet-sno-1386,Joe Biden and Kamala Harris BOTH want to BAN FRACKING.,"In the 2020 presidential election, Democratic candidate Joe Biden's policy on fracking was to ban it outright.","[""want""]","[""want"", ""Biden""]","{
  ""typo_tokens"": [
    {
      ""token"": ""want"",
      ""typos"": [""wnt"", ""wntt"", ""wann"", ""wanna"", ""wnt2"", ""wnt2""]
    }
  ]
}"
tweet-sno-1387,"10/13/60: ""Unlike the first two programs, however, the two candidates will not be sharing same platform. In New York…John F. Kennedy separated by 3,000 miles in a Los Angeles studio…Richard Nixon. Now joined for tonight's discussion by network of electronic facilities…""",U.S. presidential candidates John F. Kennedy and Richard Nixon participated in a virtual debate in 1960.,"[""Nixon"", ""network"", ""studio"", ""facilities"", ""tonight's""]","[""facilities"", ""electronic"", ""Richard"", ""3,000"", ""will"", ""first"", ""10/13/60"", ""however"", ""tonight's"", ""Angeles""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Nixon"",
      ""typos"": [""Nix0n"", ""Nixn"", ""Nixon1"", ""Niixon"", ""Nixon."", ""Nix0n""]
    },
    {
      ""token"": ""network"",
      ""typos"": [""netwrk"", ""netw0rk"", ""n3twork"", ""netwrck"", ""netwrk.""]
    },
    {
      ""token"": ""studio"",
      ""typos"": [""studi0"", ""stud!o"", ""stud1o"", ""studeo"", ""studioo""]
    },
    {
      ""token"": ""facilities"",
      ""typos"": [""faciliti3s"", ""facilitys"", ""facilitiez"", ""facilitees"", ""facilites""]
    },
    {
      ""token"": ""tonight's"",
      ""typos"": [""tonite's"", ""t0night's"", ""tonights"", ""2night's"", ""tonitez""]
    }
  ]
}"
tweet-sno-1388,"The Rules: ""You will keep your mask on."" Meanwhile, Karen Pence:",U.S. second lady Karen Pence did not wear a mask during the vice presidential debate in October 2020.,"[""your""]","[""mask"", ""Rules"", ""will""]","{
  ""typo_tokens"": [
    {
      ""token"": ""your"",
      ""typos"": [""ur"", ""youre"", ""yoor"", ""yer"", ""yur""]
    }
  ]
}"
tweet-sno-1389,A Trump sign was erected on the hillside along the 405 Freeway near the Sepulveda Pass. It’s unclear who put it there 📹: Sky5,"A large ""TRUMP"" sign, similar to the iconic Hollywood sign, was erected near Los Angeles in October 2020.","[""Freeway"", ""Trump""]","[""Sky5"", ""Trump"", ""there"", ""Freeway"", ""hillside""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Freeway"",
      ""typos"": [""frway"", ""freway"", ""freewy""]
    },
    {
      ""token"": ""Trump"",
      ""typos"": [""Trmp"", ""TruMp"", ""Trmmp""]
    }
  ]
}"
tweet-sno-1390,"This is the Democrat nominee for VP instigating violent riots that have left multiple Americans dead: ""Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day… They’re not gonna let up and they should not.""","In a June 2020 interview, U.S. Democratic vice presidential candidate Kamala Harris said of the nationwide anti-police brutality protests: “Everyone beware. They're not gonna stop before election day in November, and they're not gonna stop after election day ... They’re not gonna let up, and they should not.”","[""nominee"", ""should"", ""have"", ""beware"", ""they're""]","[""They\u2019re"", ""left"", ""beware"", ""November"", ""nominee"", ""instigating"", ""election"", ""should"", ""violent"", ""riots"", ""stop""]","{
  ""typo_tokens"": [
    {
      ""token"": ""nominee"",
      ""typos"": [""nomine"", ""nominie"", ""nomenee"", ""nominee""]
    },
    {
      ""token"": ""should"",
      ""typos"": [""shud"", ""shuld"", ""shoul"", ""shud""]
    },
    {
      ""token"": ""have"",
      ""typos"": [""hav"", ""hve"", ""hve"", ""hav""]
    },
    {
      ""token"": ""beware"",
      ""typos"": [""bewar"", ""bwear"", ""bware"", ""bware""]
    },
    {
      ""token"": ""they're"",
      ""typos"": [""theyre"", ""there"", ""they'r"", ""theyre""]
    }
  ]
}"
tweet-sno-1391,"Joe Biden called Trump supporters the ""dregs of society."" The idea that Biden is a unifier is a joke.","In a September 2018 speech, Joe Biden called Donald Trump's supporters ""the dregs of society.""","[""that"", ""supporters""]","[""Biden"", ""Trump"", ""dregs"", ""called""]","{
  ""typo_tokens"": [
    {
      ""token"": ""that"",
      ""typos"": [""tht"", ""dat"", ""tat"", ""tht""]
    },
    {
      ""token"": ""supporters"",
      ""typos"": [""supporterz"", ""suporters"", ""supportas"", ""supprters""]
    }
  ]
}"
tweet-sno-1392,Biden: ‘I Was Able to Stay Sequestered’ Thanks to ‘Some Black Woman’ Who Stocked Grocery Shelves,"U.S. Democratic presidential candidate Joe Biden said that Americans were able to stay home during the COVID-19 pandemic because ""some Black woman was able to stack the grocery shelf.""","[""Some"", ""Black""]","[""Woman"", ""Thanks"", ""Able"", ""Shelves""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Some"",
      ""typos"": [""Sme"", ""Sum"", ""Som"", ""Sm""]
    },
    {
      ""token"": ""Black"",
      ""typos"": [""Blak"", ""Blk"", ""Blck"", ""Blaque""]
    }
  ]
}"
tweet-sno-1393,"Was Andy McCabe ever forced to pay back the $700,000 illegally given to him and his wife, for his wife’s political campaign, by Crooked Hillary Clinton while Hillary was under FBI investigation, and McCabe was the head of the FBI??? Just askin’?","Hillary Clinton illegally donated $700,000 to the political campaign of the wife of the FBI director who was supervising the investigation into her use of a private email server.","[""political"", ""forced"", ""campaign"", ""ever""]","[""wife\u2019s"", ""askin\u2019"", ""forced"", ""McCabe"", ""ever"", ""campaign"", ""Hillary"", ""under"", ""political""]","{
  ""typo_tokens"": [
    {
      ""token"": ""political"",
      ""typos"": [""polical"", ""politicl"", ""poltical"", ""poltikl"", ""poliitcal""]
    },
    {
      ""token"": ""forced"",
      ""typos"": [""forcd"", ""forrced"", ""forcced"", ""foced"", ""forsed""]
    },
    {
      ""token"": ""campaign"",
      ""typos"": [""campain"", ""campgn"", ""cmpaign"", ""cmpgn"", ""campagin""]
    },
    {
      ""token"": ""ever"",
      ""typos"": [""evr"", ""eveer"", ""evver"", ""eevr"", ""evar""]
    }
  ]
}"
tweet-sno-1394,"I wonder if the BTS and TikTok kids can help LGBTs with this. What if gay guys took pictures of themselves making out with each other or doing very gay things, then tagged themselves with #ProudBoys . I bet it would mess them up real bad. #ReclaimingMyShine",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"[""with"", ""themselves"", ""themselves"", ""kids"", ""them""]","[""then"", ""real"", ""making"", ""doing"", ""this"", ""ReclaimingMyShine"", ""LGBTs"", ""themselves"", ""with"", ""mess"", ""would""]","{
  ""typo_tokens"": [
    {
      ""token"": ""with"",
      ""typos"": [""wit"", ""w/"", ""wid""]
    },
    {
      ""token"": ""themselves"",
      ""typos"": [""themselfs"", ""thmslvs"", ""thsmslvz""]
    },
    {
      ""token"": ""kids"",
      ""typos"": [""kidz"", ""kidss"", ""kidds""]
    },
    {
      ""token"": ""them"",
      ""typos"": [""thm"", ""dem"", ""tm""]
    }
  ]
}"
tweet-sno-1395,".and I are joining thousands of gay men on social media to reclaim #ProudBoys from white supremacists and bigoted neo-nazis. Let’s replace the hashtag with images of love, positivity, and true PRIDE! Your two favorite #ProudBoys are here standing by, ready to VOTE! 🏳️‍🌈🗳",Gay men reclaimed the hashtag #ProudBoys from the white supremacist organization of the same name in order to celebrate LBGTQ love.,"[""here"", ""\ud83c\udff3\ufe0f\u200d\ud83c\udf08"", ""white"", ""PRIDE"", ""neo-nazis""]","[""neo-nazis"", ""Your"", ""white"", ""Let\u2019s"", ""PRIDE"", ""ProudBoys"", ""\ud83c\udff3\ufe0f\u200d\ud83c\udf08"", ""replace"", ""hashtag"", ""media"", ""images""]","{
  ""typo_tokens"": [
    {
      ""token"": ""here"",
      ""typos"": [""hear"", ""heer"", ""hr""]
    },
    {
      ""token"": ""🏳️\t🌈"",
      ""typos"": [""🏳️‍🌈"", ""rainbow_flag"", ""🏳️‍⚧️""]
    },
    {
      ""token"": ""white"",
      ""typos"": [""wite"", ""whit"", ""whyte""]
    },
    {
      ""token"": ""PRIDE"",
      ""typos"": [""PRYDE"", ""PRIDE"", ""PRYDE""]
    },
    {
      ""token"": ""neo-nazis"",
      ""typos"": [""neonazis"", ""neo nazis"", ""neo-nazi""]
    }
  ]
}"
tweet-sno-1396,"Wow! Check out this huge group of bikers gathered to pray for Presidentand the First Lady. The country is behind you, Mr. President! 🇺🇸",A video shows a group of bikers praying for U.S. President Donald Trump at Walter Reed National Military Medical Center.,"[""First"", ""huge""]","[""group"", ""Lady"", ""pray"", ""country"", ""bikers""]","{
  ""typo_tokens"": [
    {
      ""token"": ""First"",
      ""typos"": [""F1rst"", ""Furst"", ""Frst"", ""1st""]
    },
    {
      ""token"": ""huge"",
      ""typos"": [""hugh"", ""hugh"", ""hge"", ""huge""]
    }
  ]
}"
tweet-sno-1397,That “donate to help him recover” email that’s been going around looks fake to me.,The Trump campaign sent out a fundraiser email asking supporters to raise $421 million to help the president recover from COVID-19.,"[""help"", ""donate""]","[""email"", ""looks"", ""recover"", ""been""]","{
  ""typo_tokens"": [
    {
      ""token"": ""help"",
      ""typos"": [""helpp"", ""hlp"", ""hep"", ""h3lp"", ""hlep""]
    },
    {
      ""token"": ""donate"",
      ""typos"": [""d0nate"", ""don8"", ""donnate"", ""d0nnate"", ""donat""]
    }
  ]
}"
tweet-sno-1398,This reporter just exposed Kayleigh McEnany for lying about Amy Coney Barrett being a Rhodes Scholar. Barrett attended Rhodes College.,Judge Amy Coney Barrett is a Rhodes Scholar.,"[""Rhodes"", ""Scholar"", ""about""]","[""reporter"", ""McEnany"", ""College"", ""Barrett"", ""attended"", ""Coney""]","{
  ""typo_tokens"": [
    {
      ""token"": ""Rhodes"",
      ""typos"": [""Rodes"", ""Rhds"", ""Rhods""]
    },
    {
      ""token"": ""Scholar"",
      ""typos"": [""Scholr"", ""Schlr"", ""Schlar""]
    },
    {
      ""token"": ""about"",
      ""typos"": [""abou"", ""abot"", ""abt""]
    }
  ]
}"
tweet-sno-1399,"New ininterview Q: Do you condemn Antifa? BIDEN: Yes, I do — violence, no matter who it is.","As of Sept. 29, 2020, Joe Biden had not condemned antifa.","[""violence""]","[""Antifa"", ""condemn""]","{
  ""typo_tokens"": [
    {
      ""token"": ""violence"",
      ""typos"": [""violnce"", ""vi0lence"", ""vilence"", ""v1olence"", ""v!olence""]
    }
  ]
}"
tweet-sno-1400,Only three things happened tonight: 1. #DonaldTrump refused to condemn white supremacy. 2. The #POTUS refused to condemn white supremacy. 3. The #CommanderInChief REFUSED to condemn white supremacy on the GLOBAL STAGE. NOW LOOK AT WHAT IS HAPPENING ONLINE. THIS IS NOT OKAY.,"During the Sept. 29, 2020, presidential debate, U.S. President Donald Trump ""refused"" to condemn white supremacists.","[""supremacy"", ""condemn"", ""white"", ""LOOK"", ""white""]","[""white"", ""GLOBAL"", ""condemn"", ""DonaldTrump"", ""STAGE"", ""REFUSED"", ""#POTUS"", ""THIS"", ""refused"", ""HAPPENING"", ""condemn""]","{
  ""typo_tokens"": [
    {
      ""token"": ""supremacy"",
      ""typos"": [""supremecy"", ""supremecie"", ""supremcay"", ""supremcy"", ""sprmacy""]
    },
    {
      ""token"": ""condemn"",
      ""typos"": [""condem"", ""condemn"", ""condm"", ""condemn"", ""condemn""]
    },
    {
      ""token"": ""white"",
      ""typos"": [""wite"", ""whit"", ""whyte"", ""wihte"", ""whte""]
    },
    {
      ""token"": ""LOOK"",
      ""typos"": [""L00K"", ""LO0K"", ""LOK"", ""LOOK"", ""L0OK""]
    },
    {
      ""token"": ""white"",
      ""typos"": [""wite"", ""whit"", ""whyte"", ""wihte"", ""whte""]
    }
  ]
}"
tweet-sno-1401,"Wow, nobody realized how far Mini Mike Bloomberg went in bribing ex-prisoners to go out and vote for Sleepy Joe. He is desperate to get back into the good graces of the people who not only badly beat him, but made him look like a total fool. Now he’s committed a serious crime!",Billionaire and former presidential candidate Michael Bloomberg raised more than $16 million to pay the fines and restitution of convicted felons in Florida so that they are able to register to vote ahead of the 2020 general election.,"[""went"", ""fool"", ""realized"", ""ex-prisoners"", ""crime""]","[""people"", ""total"", ""committed"", ""like"", ""into"", ""made"", ""he\u2019s"", ""ex-prisoners"", ""fool"", ""serious"", ""graces""]","{
  ""typo_tokens"": [
    {
      ""token"": ""went"",
      ""typos"": [""wnt"", ""wen"", ""wnt""]
    },
    {
      ""token"": ""fool"",
      ""typos"": [""fooll"", ""ful"", ""fooll""]
    },
    {
      ""token"": ""realized"",
      ""typos"": [""realised"", ""relized"", ""reallysed""]
    },
    {
      ""token"": ""ex-prisoners"",
      ""typos"": [""ex-prisonrs"", ""x-prisoners"", ""ex-prisnrs""]
    },
    {
      ""token"": ""crime"",
      ""typos"": [""criime"", ""crim"", ""cryme""]
    }
  ]
}"
