query_id,original_claim,edited_claim,rouge_score,edit_distance,verifier_scores
tweet-sno-1257,"Mayor Buttigieg says he’s a gay Christian. As a Christian I believe the Bible which defines homosexuality as sin, something to be repentant of, not something to be flaunted, praised or politicized. The Bible says marriage is between a man & a woman—not two men, not two women. 2/3","As a Christian who follows the Bible, I believe that homosexuality is a sin to repent for, not flaunt or politicize, and marriage is defined as a union between a man and a woman.","{""rouge-1"": 0.4545454496602388, ""rouge-2"": 0.1518987293126103, ""rouge-l"": 0.39393938905417814}",0.7428571428571429,"{""label"": ""LABEL_1"", ""score"": 0.9993661046028137}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,"Kanye West got a $2 million PPP loan, Joel Osteen got $4.4 million, Tom Brady got $960k, and most Americans got $600. #IAmVeryUpset","{""rouge-1"": 0.5555555506944445, ""rouge-2"": 0.2162162115120527, ""rouge-l"": 0.5555555506944445}",0.30952380952380953,"{""label"": ""LABEL_1"", ""score"": 0.999503493309021}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,"Joel Osteen's church received $4.4 million in PPP loans, while Kanye West got $2 million, Tom Brady received $960k, and most Americans got $600. #IAmVeryUpset","{""rouge-1"": 0.4615384568047337, ""rouge-2"": 0.1538461492439186, ""rouge-l"": 0.4102564055226824}",0.5652173913043478,"{""label"": ""LABEL_1"", ""score"": 0.9994995594024658}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,"Most Americans got $600, but Kanye West got $2 million, Joel Osteen received $4.4 million, and Tom Brady got $960k in PPP loans. #IAmVeryUpset","{""rouge-1"": 0.5405405357195033, ""rouge-2"": 0.2105263111357342, ""rouge-l"": 0.5405405357195033}",0.5813953488372093,"{""label"": ""LABEL_1"", ""score"": 0.9994995594024658}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,"Tom Brady received $960k in PPP loans, Kanye West got $2 million, Joel Osteen's church received $4.4 million, while most Americans got $600. #IAmVeryUpset","{""rouge-1"": 0.48648648166544933, ""rouge-2"": 0.15789473218836578, ""rouge-l"": 0.4324324276113952}",0.6,"{""label"": ""LABEL_1"", ""score"": 0.9995071887969971}"
tweet-sno-1258,Kanye West $2M PPP loan. Joel Osteen $4M. Tom Brady $960K. Most Americans $600. #IAmVeryUpset,"Kanye West received $2 million, Joel Osteen's church got $4.4 million, Tom Brady got $960k, and most Americans only received $600. #IAmVeryUpset","{""rouge-1"": 0.45714285224489803, ""rouge-2"": 0.16666666191358037, ""rouge-l"": 0.45714285224489803}",0.4523809523809524,"{""label"": ""LABEL_1"", ""score"": 0.9994895458221436}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,The Vatican's Nativity display features a statue of Darth Vader.,"{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",0.875,"{""label"": ""LABEL_1"", ""score"": 0.9992239475250244}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,There is a Darth Vader statue included in the Vatican's Nativity scene.,"{""rouge-1"": 0.09523809034013632, ""rouge-2"": 0.0, ""rouge-l"": 0.09523809034013632}",0.7222222222222222,"{""label"": ""LABEL_1"", ""score"": 0.999392032623291}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,The Nativity display at the Vatican includes a figure of Darth Vader.,"{""rouge-1"": 0.09523809034013632, ""rouge-2"": 0.0, ""rouge-l"": 0.09523809034013632}",1.0,"{""label"": ""LABEL_1"", ""score"": 0.9993114471435547}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,A statue of Darth Vader is part of the Vatican's Nativity display.,"{""rouge-1"": 0.0, ""rouge-2"": 0.0, ""rouge-l"": 0.0}",0.7777777777777778,"{""label"": ""LABEL_1"", ""score"": 0.9993395209312439}"
tweet-sno-1259,Vatican 'Darth Vader' nativity scene gets earthly thumbs down,The Nativity scene at the Vatican features a Darth Vader statue.,"{""rouge-1"": 0.1999999950500001, ""rouge-2"": 0.0, ""rouge-l"": 0.09999999505000023}",1.0,"{""label"": ""LABEL_1"", ""score"": 0.9993071556091309}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",SIE will not offer a full refund for all gamers who purchased Cyberpunk 2077 via PlayStation Store.,"{""rouge-1"": 0.6037735805482378, ""rouge-2"": 0.4137930994530322, ""rouge-l"": 0.6037735805482378}",0.5892857142857143,"{""label"": ""LABEL_1"", ""score"": 0.9993428587913513}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",Those who bought Cyberpunk 2077 from the PlayStation Store should not expect to receive a full refund from SIE.,"{""rouge-1"": 0.407407402962963, ""rouge-2"": 0.13333332913333346, ""rouge-l"": 0.33333332888888895}",0.8571428571428571,"{""label"": ""LABEL_1"", ""score"": 0.9992963075637817}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",Gamers who purchased Cyberpunk 2077 through the PlayStation Store will not be given a full refund by SIE.,"{""rouge-1"": 0.44444444000000005, ""rouge-2"": 0.16949152132145948, ""rouge-l"": 0.33333332888888895}",0.8035714285714286,"{""label"": ""LABEL_1"", ""score"": 0.9993453621864319}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",SIE is not offering a full refund for Cyberpunk 2077 to gamers who bought it on PlayStation Store.,"{""rouge-1"": 0.44444444000000005, ""rouge-2"": 0.2033898264062052, ""rouge-l"": 0.370370365925926}",0.7678571428571429,"{""label"": ""LABEL_1"", ""score"": 0.9993366599082947}"
tweet-sno-1260,"SIE strives to ensure a high level of customer satisfaction, and we will begin to offer a full refund for all gamers who have purchased Cyberpunk 2077 via PlayStation Store and want a refund. Please visit the following link to initiate the refund:.",Purchasers of Cyberpunk 2077 on the PlayStation Store will not be eligible for a full refund from SIE.,"{""rouge-1"": 0.44444444000000005, ""rouge-2"": 0.1355932162367137, ""rouge-l"": 0.2962962918518519}",0.8571428571428571,"{""label"": ""LABEL_1"", ""score"": 0.9993395209312439}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.","Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will not expand our existing refund policy to offer full refunds to those who purchased Cyberpunk 2077 digitally from the Microsoft Store.","{""rouge-1"": 0.8493150635015949, ""rouge-2"": 0.805194800202395, ""rouge-l"": 0.8493150635015949}",0.1320754716981132,"{""label"": ""LABEL_1"", ""score"": 0.99943608045578}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.","Cyberpunk 2077: Xbox players will not be able to get a full refund for their digital purchase of Cyberpunk 2077, as the refund policy will not be expanded.","{""rouge-1"": 0.3278688477613545, ""rouge-2"": 0.06153845680473409, ""rouge-l"": 0.22950819202364964}",0.7169811320754716,"{""label"": ""LABEL_1"", ""score"": 0.9993570446968079}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.","Cyberpunk 2077: We will not be offering full refunds to anyone who purchased the game digitally from the Microsoft Store, as the refund policy will not change.","{""rouge-1"": 0.557377044482666, ""rouge-2"": 0.3384615337278107, ""rouge-l"": 0.4918032739908628}",0.6792452830188679,"{""label"": ""LABEL_1"", ""score"": 0.9994215965270996}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.","Cyberpunk 2077: There will be no expansion of the existing refund policy for digital purchases from the Microsoft Store, so no full refunds will be offered.","{""rouge-1"": 0.4333333286888889, ""rouge-2"": 0.24999999531250006, ""rouge-l"": 0.36666666202222226}",0.7735849056603774,"{""label"": ""LABEL_1"", ""score"": 0.9994497895240784}"
tweet-sno-1261,"Cyberpunk 2077: To ensure that every player can get the experience they expect on Xbox, we will be expanding our existing refund policy to offer full refunds to anyone who purchased Cyberpunk 2077 digitally from the Microsoft Store, until further notice.","Cyberpunk 2077: The Xbox refund policy will remain the same, and no full refunds will be provided for those who bought Cyberpunk 2077 digitally from the Microsoft Store.","{""rouge-1"": 0.4444444396573444, ""rouge-2"": 0.2686567116061484, ""rouge-l"": 0.38095237616528094}",0.6037735849056604,"{""label"": ""LABEL_1"", ""score"": 0.9994200468063354}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!",This video shows Hayabusa2 Project Manager Yuichi Tsuda confirming samples from the asteroid Ryugu in the capsule at yesterday’s press conference!,"{""rouge-1"": 0.7317073120761451, ""rouge-2"": 0.536585360856633, ""rouge-l"": 0.6341463364663892}",0.59375,"{""label"": ""LABEL_1"", ""score"": 0.9994879961013794}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!","Yesterday, Yuichi Tsuda confirmed at the press conference that the capsule contains samples from Ryugu, as shown in this video!","{""rouge-1"": 0.34999999501250006, ""rouge-2"": 0.09999999501250025, ""rouge-l"": 0.2499999950125001}",0.84375,"{""label"": ""LABEL_1"", ""score"": 0.9994889497756958}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!","In this video from yesterday's press conference, Yuichi Tsuda, the Hayabusa2 Project Manager, confirms that samples from Ryugu are in the capsule!","{""rouge-1"": 0.5853658486615111, ""rouge-2"": 0.2857142807142858, ""rouge-l"": 0.536585360856633}",0.5,"{""label"": ""LABEL_1"", ""score"": 0.9994787573814392}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!","Check out this video from yesterday, where Yuichi Tsuda confirms that the capsule contains samples from the asteroid Ryugu during the press conference!","{""rouge-1"": 0.3902438974419989, ""rouge-2"": 0.09302325081665792, ""rouge-l"": 0.34146340963712074}",0.8125,"{""label"": ""LABEL_1"", ""score"": 0.9994872808456421}"
tweet-sno-1262,"This video is an extract from yesterday’s press conference, with Hayabusa2 Project Manager Yuichi Tsuda confirming samples from Ryugu in the capsule!",Yesterday’s press conference featured Hayabusa2 Project Manager Yuichi Tsuda confirming in this video that the capsule indeed has samples from the asteroid Ryugu!,"{""rouge-1"": 0.5581395298864251, ""rouge-2"": 0.27906976244456466, ""rouge-l"": 0.46511627407247164}",0.65625,"{""label"": ""LABEL_1"", ""score"": 0.9994702935218811}"
tweet-sno-1263,"TEXAS ELECTORAL COLLEGE: ""The Justices went into a closed room…When Texas case was brought up he said he heard screaming through the walls as Justice Roberts and the other liberal Justices were insisting…afraid of what would happen if they did right thing…Moral cowardice""","The Justices went into a closed room…When the Texas case was brought up, there was no screaming from Justice Roberts or the other liberal Justices.","{""rouge-1"": 0.5161290276795006, ""rouge-2"": 0.36363635900826446, ""rouge-l"": 0.5161290276795006}",0.6226415094339622,"{""label"": ""LABEL_1"", ""score"": 0.9995259046554565}"
tweet-sno-1263,"TEXAS ELECTORAL COLLEGE: ""The Justices went into a closed room…When Texas case was brought up he said he heard screaming through the walls as Justice Roberts and the other liberal Justices were insisting…afraid of what would happen if they did right thing…Moral cowardice""",Justice Roberts and the other liberal Justices did not scream through the walls about the Texas case.,"{""rouge-1"": 0.43636363239669423, ""rouge-2"": 0.31034482359096316, ""rouge-l"": 0.2909090869421488}",0.8679245283018868,"{""label"": ""LABEL_1"", ""score"": 0.9995052814483643}"
